Tempo_unidade_s,Combustivel_usado_unidade_L,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_de_entrada_unidade_kPa,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_do_oleo_do_motor_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,468.000,65.000,72.781,378.938,30.000,1469.060,77.669
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,498.000,64.000,72.781,362.728,30.000,1431.680,75.678
0.5,0.000,0.020,1.250,nan,nan,7.700,3.140,4.800,110.000,8.000,418.000,64.000,72.781,348.656,30.000,1395.880,73.574
0.5,0.000,0.020,23.535,nan,nan,93.150,50.640,64.660,114.000,12.000,448.000,64.000,72.781,339.425,30.000,1371.320,72.436
0.5,0.000,0.020,30.645,nan,nan,99.650,67.660,98.000,136.000,34.000,458.000,62.000,72.875,343.391,31.000,1372.000,72.458
0.5,0.000,0.020,32.585,nan,nan,100.000,72.000,99.600,150.000,48.000,474.000,58.000,72.875,357.391,31.000,1378.620,72.808
0.5,0.000,0.020,32.725,nan,nan,100.000,72.000,99.600,154.000,54.000,496.000,60.000,72.875,372.216,31.000,1384.700,73.124
0.5,0.000,0.025,32.895,nan,nan,100.000,72.000,99.600,156.000,56.000,488.000,60.000,72.875,385.647,31.000,1392.100,73.511
0.5,0.000,0.020,33.045,nan,nan,100.000,72.000,99.600,158.000,56.000,460.000,57.000,72.875,395.672,31.000,1399.780,73.918
0.5,0.000,0.020,33.220,nan,nan,100.000,72.000,99.600,158.000,58.000,448.000,56.000,72.875,403.578,31.000,1407.580,74.338
0.5,0.000,0.020,33.415,nan,nan,100.000,72.000,99.600,160.000,58.000,464.000,52.000,72.875,410.659,31.000,1415.420,74.741
0.5,0.000,0.020,33.620,nan,nan,100.000,72.000,99.600,160.000,60.000,468.000,58.000,73.094,416.875,31.000,1424.580,75.228
0.5,0.000,0.020,33.775,nan,nan,100.000,72.000,99.600,162.000,60.000,440.000,56.000,73.094,422.203,31.000,1432.260,75.655
0.5,0.000,0.020,33.920,nan,nan,100.000,72.000,99.600,162.000,62.000,450.000,56.000,73.094,426.500,31.000,1439.320,76.019
0.5,0.000,0.025,34.080,nan,nan,100.000,72.000,99.600,164.000,62.000,444.000,55.000,73.281,430.125,31.000,1446.820,76.426
0.5,0.000,0.020,34.270,nan,nan,100.000,72.000,99.600,164.000,62.000,488.000,58.000,73.281,433.953,30.000,1454.187,76.789
0.5,0.000,0.020,34.440,nan,nan,100.000,72.000,99.600,164.000,64.000,454.000,58.000,73.281,436.359,30.000,1462.170,77.183
0.5,0.500,0.020,34.630,nan,nan,100.000,72.000,99.600,166.000,64.000,478.000,54.000,73.500,439.109,30.000,1469.087,77.571
0.5,0.000,0.025,34.765,nan,nan,100.000,72.000,99.600,166.000,66.000,442.000,56.000,73.500,442.031,30.000,1477.157,78.015
0.5,0.000,0.020,34.945,nan,nan,100.000,72.000,99.600,168.000,66.000,490.000,55.000,74.375,444.266,30.000,1484.640,78.391
0.5,0.000,0.020,35.100,nan,nan,100.000,72.000,99.600,168.000,68.000,474.000,49.000,73.688,446.500,30.000,1492.000,78.771
0.5,0.000,0.025,35.230,nan,nan,100.000,72.000,99.600,170.000,68.000,478.000,58.000,73.688,448.425,30.000,1497.960,79.096
0.5,0.000,0.020,35.425,nan,nan,100.000,72.000,99.600,170.000,68.000,468.000,59.000,73.781,450.000,30.000,1505.280,79.476
0.5,0.000,0.025,35.645,nan,nan,100.000,72.000,99.600,170.000,70.000,464.000,53.000,73.781,450.712,31.000,1514.460,79.952
0.5,0.000,0.020,35.990,nan,nan,99.800,72.000,78.540,172.000,70.000,478.000,55.000,73.781,453.206,31.000,1526.820,80.607
0.5,0.000,0.025,0.000,nan,nan,4.950,2.880,0.000,144.000,44.000,480.000,61.000,74.000,452.316,31.000,1519.340,80.460
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,116.000,16.000,472.000,64.000,74.000,438.241,30.000,1525.600,80.534
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,486.000,65.000,74.188,418.934,30.000,1524.580,80.484
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,474.000,65.000,74.188,400.656,30.000,1526.740,80.666
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,462.000,65.000,74.188,384.450,30.000,1536.920,81.114
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,486.000,64.000,74.188,369.628,30.000,1546.840,81.666
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,470.000,65.000,73.500,356.359,30.000,1561.020,82.394
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,496.000,63.000,74.375,345.741,30.000,1577.000,83.246
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,494.000,64.000,74.375,335.900,30.000,1589.700,83.972
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,492.000,65.000,74.375,326.941,30.000,1585.500,83.760
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,476.000,65.000,74.375,318.716,30.000,1561.680,82.538
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,462.000,64.000,74.375,311.812,30.000,1536.020,81.210
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,504.000,65.000,74.375,305.056,30.000,1509.760,79.822
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,476.000,64.000,74.375,299.328,30.000,1486.340,78.537
0.5,0.000,0.020,8.555,nan,nan,34.800,17.820,22.760,110.000,8.000,478.000,63.000,74.375,293.747,30.000,1476.140,77.727
0.5,0.000,0.020,29.715,nan,nan,99.650,61.140,94.520,128.000,26.000,462.000,63.000,74.375,294.922,30.000,1471.880,77.796
0.5,0.000,0.025,34.745,nan,nan,99.950,71.760,99.520,150.000,48.000,454.000,61.000,74.375,311.666,30.000,1481.340,78.219
0.5,0.000,0.020,35.105,nan,nan,100.000,72.000,99.600,162.000,60.000,490.000,60.000,74.375,331.641,30.000,1492.200,78.803
0.5,0.000,0.020,35.365,nan,nan,100.000,72.000,97.760,166.000,64.000,462.000,56.000,74.375,348.878,30.000,1503.220,79.370
0.5,0.000,0.025,5.140,nan,nan,14.800,10.740,9.700,152.000,50.000,424.000,63.000,74.594,363.750,30.000,1494.580,79.150
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,116.000,14.000,438.000,64.000,74.594,361.000,30.000,1488.060,78.644
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,484.000,65.000,74.594,348.484,30.000,1476.120,77.990
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,456.000,64.000,74.781,337.222,30.000,1461.440,77.228
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,510.000,64.000,74.781,326.206,30.000,1449.620,76.576
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,500.000,64.000,74.781,317.541,30.000,1435.240,75.844
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,450.000,64.000,74.875,309.903,30.000,1422.220,75.153
0.5,0.000,0.020,2.550,nan,nan,15.050,7.280,9.180,108.000,8.000,470.000,64.000,74.875,302.853,30.000,1414.300,74.521
0.5,0.000,0.020,8.670,nan,nan,46.000,23.260,26.340,110.000,10.000,464.000,64.000,74.875,298.153,30.000,1402.440,74.119
0.5,0.000,0.020,16.905,nan,nan,71.750,38.220,37.020,114.000,14.000,432.000,63.000,75.094,300.209,30.000,1402.180,74.055
0.5,0.000,0.020,29.305,nan,nan,99.700,62.950,85.340,130.000,30.000,458.000,61.000,75.094,308.288,30.000,1410.263,74.434
0.5,0.000,0.020,33.500,nan,nan,99.900,71.825,99.240,148.000,48.000,466.000,61.000,74.375,324.297,30.000,1423.608,75.179
0.5,0.000,0.020,33.840,nan,nan,100.000,72.000,99.600,158.000,56.000,416.000,59.000,75.281,341.922,30.000,1435.340,75.763
0.5,0.000,0.025,34.050,nan,nan,100.000,72.000,99.600,160.000,58.000,426.000,60.000,75.281,357.047,30.000,1444.880,76.294
0.5,0.000,0.020,34.300,nan,nan,100.000,72.000,99.600,162.000,62.000,466.000,61.000,75.500,370.666,30.000,1456.380,76.883
0.5,0.000,0.020,34.555,nan,nan,100.000,72.000,99.600,164.000,62.000,448.000,61.000,75.500,382.375,30.000,1467.260,77.486
0.5,0.000,0.020,34.810,nan,nan,100.000,72.000,99.600,166.000,64.000,440.000,60.000,75.500,391.531,30.000,1480.020,78.114
0.5,0.000,0.025,35.060,nan,nan,100.000,72.000,99.600,166.000,66.000,430.000,58.000,75.688,399.797,30.000,1490.980,78.720
0.5,0.000,0.020,35.320,nan,nan,100.000,72.000,99.600,168.000,66.000,426.000,61.000,75.688,406.672,30.000,1501.820,79.301
0.5,0.000,0.025,24.930,nan,nan,74.700,51.840,47.600,168.000,68.000,454.000,60.000,75.688,413.094,30.000,1506.380,79.590
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,128.000,26.000,452.000,64.000,75.594,413.253,30.000,1496.980,79.220
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,452.000,65.000,75.875,398.594,30.000,1485.880,78.505
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,468.000,66.000,75.875,381.172,30.000,1463.200,77.356
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,8.000,452.000,65.000,75.875,365.141,30.000,1428.240,75.560
0.5,0.000,0.020,0.890,nan,nan,5.400,3.360,4.080,110.000,8.000,422.000,66.000,75.875,351.009,30.000,1397.140,73.742
0.5,0.000,0.020,26.075,nan,nan,99.850,55.700,87.800,118.000,16.000,460.000,65.000,75.094,342.509,30.000,1395.700,73.649
0.5,0.000,0.020,31.835,nan,nan,100.000,69.460,99.320,140.000,38.000,418.000,62.000,76.094,348.509,30.000,1401.440,73.998
0.5,0.000,0.020,33.285,nan,nan,100.000,72.000,99.600,154.000,52.000,452.000,63.000,76.094,363.591,30.000,1411.080,74.486
0.5,0.000,0.025,33.530,nan,nan,100.000,72.000,99.600,158.000,58.000,428.000,61.000,76.094,377.734,30.000,1421.820,75.076
0.5,0.000,0.020,33.780,nan,nan,100.000,72.000,99.600,160.000,60.000,436.000,63.000,76.094,389.797,30.000,1433.600,75.698
0.5,0.000,0.020,34.040,nan,nan,100.000,72.000,99.600,162.000,60.000,432.000,63.000,76.094,399.625,30.000,1445.620,76.334
0.5,0.000,0.020,34.370,nan,nan,100.000,72.000,99.600,164.000,62.000,444.000,64.000,76.094,408.062,30.000,1458.900,77.008
0.5,0.000,0.025,34.655,nan,nan,100.000,72.000,99.600,166.000,64.000,438.000,64.000,76.094,414.125,30.000,1471.800,77.683
0.5,0.000,0.020,34.925,nan,nan,100.000,72.000,99.600,166.000,64.000,430.000,63.000,76.094,419.797,31.000,1484.280,78.384
0.5,0.000,0.020,35.190,nan,nan,100.000,72.000,99.600,168.000,66.000,422.000,61.000,75.281,425.125,31.000,1496.160,78.993
0.5,0.000,0.025,35.375,nan,nan,100.000,72.000,99.600,170.000,68.000,462.000,60.000,75.781,429.775,31.000,1504.260,79.432
0.5,0.000,0.020,35.490,nan,nan,100.000,72.000,99.600,170.000,68.000,430.000,64.000,75.781,433.094,31.000,1508.660,79.690
0.5,0.000,0.020,35.725,nan,nan,100.000,72.000,99.600,170.000,70.000,462.000,62.000,75.781,436.188,31.000,1515.880,80.061
0.5,0.000,0.025,35.830,nan,nan,100.000,72.000,99.600,172.000,70.000,436.000,62.000,75.781,438.938,31.000,1521.420,80.342
0.5,0.000,0.020,36.010,nan,nan,100.000,72.000,99.600,172.000,70.000,438.000,62.000,75.875,441.859,31.000,1527.480,80.667
0.5,0.000,0.025,36.195,nan,nan,100.000,72.000,99.600,172.000,72.000,464.000,60.000,75.500,443.578,31.000,1534.960,81.055
0.5,0.000,0.020,36.465,nan,nan,100.000,72.000,99.600,174.000,72.000,472.000,61.000,75.875,446.500,31.000,1544.900,81.591
0.5,0.000,0.025,36.695,nan,nan,100.000,72.000,99.600,174.000,72.000,488.000,60.000,75.875,447.725,31.000,1552.920,81.984
0.5,0.000,0.020,36.965,nan,nan,100.000,72.000,99.600,174.000,74.000,442.000,59.000,75.875,450.000,31.000,1563.580,82.543
0.5,0.000,0.025,37.290,nan,nan,100.000,72.000,99.600,176.000,74.000,450.000,61.000,75.875,450.000,31.000,1575.580,83.183
0.5,0.000,0.025,37.525,nan,nan,100.000,72.000,99.600,178.000,76.000,458.000,61.000,75.875,452.137,31.000,1585.560,83.700
0.5,0.000,0.020,37.910,nan,nan,100.000,72.000,99.600,178.000,78.000,480.000,58.000,75.875,453.562,31.000,1597.380,84.350
0.5,0.000,0.025,38.080,nan,nan,100.000,72.000,98.720,180.000,78.000,480.000,59.000,76.781,453.562,31.000,1604.140,84.710
0.5,0.000,0.025,11.435,nan,nan,29.750,22.800,5.160,180.000,80.000,478.000,61.000,76.094,453.562,31.000,1592.127,84.471
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,122.000,20.000,472.000,64.000,76.094,443.772,31.000,1582.013,83.590
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,462.000,66.000,76.281,424.278,31.000,1551.805,82.052
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,454.000,66.000,76.281,405.656,31.000,1509.460,79.882
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,112.000,10.000,444.000,66.000,77.188,389.453,31.000,1455.060,76.991
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,110.000,10.000,462.000,64.000,76.500,375.328,31.000,1402.300,74.198
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,110.000,8.000,460.000,64.000,76.500,362.550,31.000,1348.060,71.370
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,110.000,8.000,444.000,64.000,76.688,352.309,31.000,1286.000,68.116
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,108.000,8.000,430.000,65.000,76.688,343.831,31.000,1210.340,64.160
0.5,0.000,0.020,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,450.000,65.000,76.688,336.194,31.000,1133.720,60.068
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,106.000,6.000,382.000,64.000,76.688,330.172,31.000,1062.060,56.262
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,106.000,4.000,376.000,63.000,76.875,324.591,31.000,992.140,52.566
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,106.000,4.000,350.000,64.000,76.875,319.597,31.000,922.900,48.905
0.5,0.000,0.015,0.195,nan,-0.444,2.300,0.900,0.000,104.000,4.000,320.000,65.000,76.875,315.631,31.000,809.040,46.468
0.5,0.000,0.010,5.735,nan,-0.444,36.400,17.500,15.000,104.000,2.000,432.000,65.000,76.875,311.959,31.000,1137.220,45.948
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,106.000,4.000,454.000,64.000,76.875,311.812,31.000,1309.580,45.267
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,422.000,65.000,76.875,308.581,31.000,1298.640,44.787
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,470.000,65.000,77.594,303.294,30.000,1381.080,47.543
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,442.000,63.000,77.594,298.006,30.000,1402.820,48.464
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,108.000,8.000,432.000,64.000,77.094,293.012,30.000,1369.940,47.314
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,108.000,8.000,446.000,64.000,77.094,288.312,30.000,1348.100,46.552
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,488.000,63.000,77.594,284.200,30.000,1332.340,46.010
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,436.000,63.000,77.094,280.381,30.000,1311.400,45.307
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,424.000,62.000,77.094,276.416,30.000,1243.660,43.077
0.5,0.000,0.015,0.000,nan,-0.444,0.000,0.000,0.000,108.000,6.000,404.000,62.000,77.094,273.038,30.000,1133.580,39.253
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,106.000,4.000,386.000,62.000,77.094,270.688,30.000,1049.300,36.296
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,106.000,4.000,382.000,64.000,77.094,267.897,30.000,991.580,34.283
0.5,0.000,0.010,0.000,nan,-0.444,0.000,0.000,0.000,104.000,4.000,392.000,62.000,77.094,266.281,30.000,911.960,31.601
0.5,0.000,0.005,0.000,nan,-0.444,0.000,0.000,0.000,104.000,2.000,340.000,63.000,77.094,264.812,30.000,831.720,28.798
0.5,0.000,0.010,0.330,nan,-0.444,4.000,1.680,0.000,104.000,2.000,340.000,63.000,77.094,262.609,30.000,751.260,26.675
0.5,0.000,0.005,1.175,nan,-0.444,12.150,5.420,0.000,102.000,2.000,316.000,63.000,77.281,261.875,30.000,722.780,23.850
0.5,0.000,0.010,1.095,nan,-0.444,10.700,4.960,0.000,102.000,0.000,316.000,63.000,77.281,261.875,30.000,749.960,21.462
0.5,0.000,0.005,1.045,nan,-0.444,10.100,4.720,0.000,102.000,0.000,332.000,63.000,77.281,261.875,30.000,751.380,20.628
0.5,0.000,0.005,1.080,nan,-0.444,10.850,4.980,0.000,102.000,0.000,330.000,63.000,77.281,261.875,30.000,749.220,19.758
0.5,0.000,0.005,1.080,nan,-0.444,8.850,4.220,2.080,102.000,0.000,310.000,65.000,77.281,261.875,30.000,794.020,18.784
0.5,0.000,0.005,0.985,nan,-0.444,10.650,4.500,0.000,102.000,0.000,318.000,66.000,77.281,261.875,30.000,721.740,17.784
0.5,0.000,0.005,0.800,nan,-0.444,8.000,3.453,0.000,102.000,0.000,324.000,66.000,77.281,261.875,30.000,753.558,16.798
0.5,0.000,0.005,1.180,nan,-0.444,12.100,5.433,0.000,102.000,0.000,334.000,66.000,77.281,261.141,30.000,733.458,15.730
0.5,0.000,0.005,1.180,nan,-0.444,11.700,5.317,0.000,102.000,0.000,336.000,63.000,77.281,259.819,30.000,751.107,14.565
0.5,0.000,0.005,1.030,nan,-0.444,10.350,4.510,0.060,102.000,0.000,330.000,62.000,77.281,259.966,30.000,756.153,13.504
0.5,0.000,0.005,0.270,nan,-0.444,2.100,1.040,0.460,102.000,0.000,352.000,62.000,77.281,260.259,30.000,831.840,12.078
0.5,0.000,0.000,0.840,nan,-0.444,9.400,4.380,3.240,102.000,2.000,322.000,63.000,77.281,258.791,30.000,775.760,10.900
0.5,0.000,0.005,4.395,nan,-0.444,42.750,19.940,13.260,102.000,2.000,312.000,62.000,77.281,258.203,30.000,730.720,10.304
0.5,0.000,0.000,5.870,nan,-0.444,52.350,24.620,18.580,104.000,2.000,348.000,60.000,77.281,259.378,30.000,744.760,10.476
0.5,0.000,0.005,5.535,nan,-0.444,47.900,22.700,17.240,104.000,2.000,320.000,60.000,77.281,262.169,30.000,766.400,10.784
0.5,0.000,0.005,4.225,nan,-0.444,37.050,17.360,12.240,104.000,2.000,328.000,64.000,77.281,265.106,30.000,775.680,10.925
0.5,0.000,0.000,3.740,nan,-0.444,33.050,15.480,10.660,104.000,2.000,328.000,65.000,77.281,267.750,30.000,774.420,10.915
0.5,0.000,0.005,2.095,nan,-0.444,19.100,8.620,5.280,102.000,2.000,328.000,65.000,77.281,267.897,30.000,754.040,10.639
0.5,0.000,0.000,1.500,nan,-0.444,15.700,7.100,2.740,102.000,0.000,312.000,65.000,77.188,267.750,30.000,724.860,10.233
0.5,0.000,0.005,1.620,nan,-0.444,17.050,7.620,0.000,102.000,0.000,324.000,65.000,76.688,267.750,30.000,701.240,9.542
0.5,0.000,0.000,1.215,nan,-0.444,11.700,5.180,0.000,102.000,0.000,326.000,65.000,77.500,266.428,30.000,758.800,8.272
0.5,0.000,0.005,0.965,nan,-0.444,9.350,4.100,0.000,102.000,0.000,300.000,65.000,77.500,264.812,31.000,756.880,5.928
0.5,0.000,0.000,1.065,nan,-0.444,10.700,5.000,0.000,102.000,0.000,308.000,65.000,77.500,263.931,31.000,748.100,4.114
0.5,0.000,0.000,1.050,nan,-0.444,10.400,5.000,0.000,102.000,0.000,324.000,66.000,77.500,261.875,31.000,749.740,3.250
0.5,0.000,0.005,1.075,nan,-0.444,10.500,5.000,0.000,102.000,0.000,342.000,66.000,77.500,261.141,31.000,749.520,1.941
0.5,0.000,0.000,1.100,nan,-0.444,10.950,4.980,0.000,102.000,0.000,348.000,66.000,77.500,258.938,31.000,749.120,0.874
0.5,0.000,0.000,0.780,nan,-0.444,8.100,3.560,0.000,102.000,0.000,312.000,67.000,77.500,258.938,31.000,717.940,0.643
0.5,0.000,0.000,1.275,1104.700,-4.048,14.850,6.580,0.000,102.000,0.000,294.000,67.000,77.500,256.881,31.000,673.440,0.000
0.5,0.000,0.000,2.870,1509.675,15.751,33.450,15.280,0.420,102.000,0.000,288.000,66.000,77.500,256.000,31.000,631.300,0.000
0.5,0.000,0.000,3.960,nan,16.157,44.450,20.260,0.000,102.000,0.000,296.000,65.000,77.500,256.147,31.000,639.800,1.007
0.5,0.000,0.000,6.215,678.689,16.744,62.700,29.020,0.000,102.000,0.000,302.000,66.000,77.500,257.469,31.000,657.720,3.277
0.5,0.000,0.000,8.025,587.260,15.732,58.700,27.820,14.180,102.000,2.000,376.000,65.000,76.500,260.406,31.000,902.360,5.207
0.5,0.000,0.000,10.435,569.580,14.146,55.250,28.380,28.160,106.000,4.000,374.000,66.000,77.500,265.253,31.000,1169.760,6.832
0.5,0.000,0.005,1.420,588.240,12.469,6.050,3.060,3.160,108.000,6.000,424.000,66.000,77.500,270.247,32.000,1183.340,7.697
0.5,0.000,0.000,0.395,513.400,14.260,3.300,1.580,0.960,108.000,6.000,332.000,66.000,77.594,270.247,32.000,848.480,7.318
0.5,0.000,0.005,1.775,384.420,15.895,17.600,8.220,5.660,104.000,2.000,314.000,66.000,77.500,267.163,32.000,770.680,7.085
0.5,0.000,0.000,1.580,308.720,16.415,14.100,6.260,3.040,104.000,2.000,302.000,66.000,77.500,264.812,32.000,730.440,6.762
0.5,0.000,0.000,0.990,283.000,16.500,10.950,4.840,0.000,102.000,0.000,322.000,66.000,77.500,263.050,32.000,716.780,6.591
0.5,0.000,0.005,2.165,273.140,16.659,23.550,10.580,0.000,102.000,0.000,300.000,66.000,77.500,261.141,32.000,689.940,6.358
0.5,0.000,0.000,2.619,260.920,16.851,26.850,12.080,0.000,102.000,0.000,302.000,66.000,77.500,258.938,32.000,726.580,6.397
0.5,0.000,0.000,1.078,253.920,16.880,10.450,4.680,0.000,102.000,0.000,302.000,66.000,77.500,258.938,32.000,797.180,5.831
0.5,0.000,0.005,4.294,254.700,16.827,36.900,17.220,2.400,102.000,0.000,288.000,66.000,77.500,258.644,32.000,680.140,5.562
0.5,0.000,0.000,15.055,256.740,16.584,98.550,47.120,77.600,104.000,2.000,320.000,64.000,77.500,257.909,32.000,836.140,7.586
0.5,0.000,0.000,21.560,307.760,12.731,99.850,53.300,97.440,110.000,8.000,408.000,65.000,77.500,265.253,33.000,1131.860,10.347
0.5,0.000,0.005,29.860,419.240,7.080,99.850,59.580,97.080,124.000,22.000,444.000,65.000,77.500,280.087,33.000,1471.220,13.434
0.5,0.500,0.005,33.600,458.060,4.808,80.250,56.380,74.980,152.000,50.000,478.000,63.000,77.500,300.062,33.000,1856.920,17.046
0.5,0.000,0.005,0.000,393.140,11.956,0.000,0.000,0.000,138.000,36.000,448.000,63.000,77.500,315.337,33.000,1610.543,18.512
0.5,0.000,0.005,1.295,174.040,17.845,6.150,3.578,3.860,114.000,14.000,454.000,65.000,77.500,310.344,33.000,1277.728,18.273
0.5,0.000,0.005,7.765,95.440,17.860,39.150,21.560,22.420,110.000,8.000,384.000,65.000,77.500,302.119,33.000,1285.938,18.126
0.5,0.000,0.005,16.510,74.840,14.959,68.100,37.752,35.340,112.000,10.000,450.000,64.000,77.500,298.741,33.000,1330.888,18.727
0.5,0.000,0.005,28.190,106.140,10.232,99.550,59.100,56.360,124.000,24.000,438.000,64.000,77.500,302.559,33.000,1417.220,19.871
0.5,0.000,0.005,16.515,195.260,6.222,53.100,34.940,34.180,144.000,44.000,418.000,63.000,77.688,315.631,33.000,1461.640,21.088
0.5,0.000,0.005,0.000,250.460,11.917,0.000,0.000,0.000,120.000,18.000,368.000,65.000,77.688,322.828,33.000,1109.820,20.607
0.5,0.000,0.005,2.480,171.540,14.599,17.100,8.540,6.400,108.000,8.000,350.000,65.000,76.875,317.100,33.000,858.740,19.597
0.5,0.000,0.005,14.345,134.740,15.300,87.600,43.280,38.840,106.000,4.000,354.000,64.000,77.875,310.344,33.000,895.480,19.856
0.5,0.000,0.005,11.470,112.960,13.427,71.900,35.780,32.600,112.000,10.000,372.000,64.000,77.875,311.225,33.000,950.720,21.084
0.5,0.000,0.010,8.390,111.460,11.340,52.283,26.220,25.873,110.000,8.000,398.000,65.000,77.875,314.750,33.000,998.680,22.132
0.5,0.000,0.005,11.270,135.580,10.902,62.150,32.060,30.293,110.000,8.000,386.000,65.000,77.875,314.750,33.000,1048.200,23.214
0.5,0.000,0.005,19.490,168.500,10.709,93.033,50.420,53.640,112.000,12.000,402.000,65.000,78.094,316.512,33.000,1087.760,24.116
0.5,0.000,0.010,23.160,218.320,8.378,99.650,57.980,95.080,122.000,20.000,428.000,65.000,78.094,322.534,33.000,1133.480,25.111
0.5,0.000,0.005,25.795,279.400,5.725,99.600,62.380,99.540,128.000,26.000,400.000,65.000,78.094,332.962,33.000,1202.180,26.612
0.5,0.000,0.005,30.320,356.660,3.794,99.550,70.220,99.600,136.000,34.000,410.000,64.000,78.094,344.419,33.000,1292.900,28.626
0.5,0.000,0.010,33.060,406.860,2.950,99.000,72.000,99.600,146.000,44.000,466.000,63.000,78.094,356.359,33.000,1397.920,30.949
0.5,0.000,0.010,35.410,421.300,3.265,99.000,72.000,99.600,158.000,56.000,416.000,62.000,78.094,369.284,33.000,1501.000,33.230
0.5,0.000,0.010,38.045,422.420,4.360,99.000,72.000,99.600,168.000,66.000,448.000,63.000,78.094,380.656,33.000,1601.240,35.468
0.5,0.000,0.010,40.730,419.980,5.216,99.000,72.000,99.600,178.000,76.000,444.000,62.000,78.094,389.456,33.000,1704.220,37.730
0.5,0.000,0.010,43.630,407.300,5.932,99.000,72.000,99.600,188.000,86.000,462.000,61.000,78.781,396.359,33.000,1803.800,39.956
