Tempo_unidade_s,Combustivel_usado_unidade_L,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_de_entrada_unidade_kPa,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_do_oleo_do_motor_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,0.015,19.700,371.160,13.041,50.300,94.267,61.840,158.000,66.000,386.000,92.000,98.375,399.109,42.000,1906.280,57.946
0.5,0.000,0.020,29.540,480.280,10.362,68.950,nan,73.280,182.000,90.000,374.000,92.000,98.375,397.391,42.000,1893.800,57.555
0.5,0.000,0.015,30.345,684.360,9.477,71.000,nan,74.000,194.000,100.000,374.000,92.000,98.281,402.031,42.000,1882.060,57.198
0.5,0.000,0.015,32.510,681.040,9.562,76.400,nan,76.820,198.000,106.000,388.000,92.000,98.688,405.297,42.000,1874.920,56.977
0.5,0.000,0.015,36.940,684.480,9.062,86.300,nan,83.240,210.000,118.000,374.000,93.000,98.688,407.703,42.000,1878.200,57.077
0.5,0.000,0.015,39.730,787.900,8.441,92.000,nan,87.860,222.000,130.000,370.000,93.000,98.688,411.363,42.000,1890.540,57.403
0.5,0.000,0.020,42.880,901.380,8.005,97.000,nan,91.340,236.000,144.000,390.000,93.000,98.688,415.328,41.000,1905.680,57.889
0.5,0.000,0.015,36.745,883.960,8.727,82.750,nan,81.240,222.000,128.000,376.000,93.000,98.688,418.938,41.000,1916.740,58.214
0.5,0.000,0.015,35.185,757.540,9.412,78.200,nan,78.520,214.000,122.000,392.000,93.000,98.688,417.734,41.000,1928.440,58.575
0.5,0.000,0.015,35.015,744.740,9.511,77.350,nan,78.400,212.000,120.000,388.000,93.000,99.000,416.016,41.000,1934.780,58.780
0.5,0.000,0.020,34.920,746.040,9.505,76.700,nan,78.060,212.000,120.000,374.000,93.000,99.000,415.500,41.000,1940.280,58.946
0.5,0.000,0.015,35.075,747.200,9.788,78.100,nan,80.100,206.000,114.000,388.000,93.000,99.000,415.328,41.000,1955.220,59.382
0.5,0.000,0.015,42.910,816.740,8.543,94.250,nan,90.280,230.000,138.000,372.000,93.000,99.000,416.016,41.000,1982.760,60.159
0.5,0.000,0.020,42.850,865.280,8.268,92.350,nan,89.120,238.000,146.000,392.000,93.000,99.000,419.109,41.000,2011.800,61.056
0.5,0.000,0.015,37.245,810.580,9.171,77.600,nan,80.720,228.000,136.000,392.000,93.000,97.281,420.141,41.000,2034.120,61.786
0.5,0.000,0.015,30.380,777.660,10.866,63.800,nan,74.380,202.000,110.000,386.000,93.000,99.281,417.047,40.000,2047.000,62.169
0.5,0.000,0.020,27.730,744.320,10.882,58.300,115.733,72.000,194.000,102.000,390.000,93.000,99.281,412.234,40.000,2054.580,62.417
0.5,0.000,0.015,25.295,728.660,11.419,54.550,107.780,70.400,184.000,92.000,384.000,93.000,99.281,407.363,40.000,2062.140,62.665
0.5,0.000,0.020,24.955,672.340,11.527,54.450,106.220,70.040,182.000,90.000,380.000,93.000,99.281,403.406,40.000,2065.360,62.748
0.5,0.000,0.015,28.575,641.580,11.542,61.850,107.983,73.760,182.000,90.000,382.000,93.000,99.281,401.344,40.000,2075.320,63.005
0.5,0.000,0.020,34.890,691.960,9.792,69.700,121.050,78.040,208.000,116.000,376.000,93.000,99.281,401.516,40.000,2095.260,63.643
0.5,0.000,0.015,27.830,740.700,10.890,56.750,113.720,72.780,194.000,102.000,392.000,93.000,99.281,402.375,40.000,2108.240,64.016
0.5,0.000,0.020,26.285,663.120,11.556,55.500,108.000,71.800,186.000,94.000,396.000,93.000,99.281,399.625,40.000,2120.020,64.394
0.5,0.000,0.020,26.130,611.780,11.659,55.950,106.780,71.980,184.000,92.000,378.000,93.000,99.281,395.672,40.000,2132.520,64.794
0.5,0.000,0.015,25.555,590.400,11.692,54.800,104.020,71.360,184.000,92.000,382.000,93.000,99.281,394.469,39.000,2142.220,65.050
0.5,0.000,0.020,25.080,549.720,11.866,54.050,101.600,71.200,182.000,90.000,388.000,93.000,99.281,391.547,39.000,2161.200,65.638
0.5,0.000,0.020,24.075,487.620,12.047,52.350,97.520,70.740,182.000,90.000,374.000,93.000,99.281,390.675,39.000,2176.780,66.114
0.5,0.000,0.015,21.935,422.960,12.460,49.950,91.120,69.600,178.000,86.000,386.000,93.000,99.281,387.875,39.000,2187.520,66.442
0.5,0.000,0.020,18.955,370.680,12.818,45.500,81.490,66.860,172.000,80.000,380.000,92.000,99.281,386.328,39.000,2201.707,66.891
0.5,0.000,0.020,17.110,320.260,13.411,44.750,76.045,65.600,166.000,74.000,382.000,92.000,99.281,382.203,39.000,2211.990,67.168
0.5,0.000,0.015,16.590,291.840,13.506,44.700,73.775,65.400,164.000,72.000,376.000,92.000,99.281,378.422,39.000,2229.410,67.706
0.5,0.000,0.020,15.960,279.120,13.580,44.000,70.940,65.140,164.000,70.000,380.000,92.000,99.281,374.984,40.000,2245.940,68.188
0.5,0.000,0.020,12.795,268.500,13.907,37.500,60.100,62.280,158.000,66.000,380.000,92.000,99.281,372.578,40.000,2256.840,68.571
0.5,0.000,0.020,11.020,238.520,14.654,32.600,54.160,60.800,150.000,58.000,404.000,92.000,99.281,368.066,40.000,2266.920,68.846
0.5,0.000,0.020,10.800,214.100,14.804,31.700,53.380,60.800,146.000,54.000,390.000,92.000,99.281,363.062,40.000,2275.180,69.085
0.5,0.000,0.015,9.595,209.840,14.916,29.850,48.580,59.820,144.000,52.000,394.000,91.000,99.281,358.594,40.000,2287.340,69.477
0.5,0.000,0.020,7.383,197.840,15.538,26.900,41.700,57.720,136.000,44.000,396.000,91.000,99.281,353.781,40.000,2290.580,69.620
0.5,0.000,0.020,11.606,169.800,15.758,35.850,56.360,63.160,140.000,48.000,404.000,91.000,99.281,348.238,40.000,2311.180,70.156
0.5,0.000,0.020,13.197,183.400,14.394,37.950,60.140,65.020,152.000,60.000,384.000,91.000,99.281,347.650,40.000,2331.220,70.794
0.5,0.000,0.020,8.164,208.640,14.999,27.750,43.040,60.000,142.000,50.000,378.000,91.000,99.281,347.062,40.000,2337.800,71.076
0.5,0.000,0.020,6.928,170.080,16.233,27.500,39.240,59.600,132.000,40.000,380.000,91.000,99.281,342.216,39.000,2357.580,71.560
0.5,0.000,0.020,11.128,143.320,16.267,38.950,52.120,64.100,136.000,44.000,410.000,90.000,101.188,337.516,39.000,2371.920,71.992
0.5,0.000,0.020,12.880,159.340,14.763,46.550,57.740,66.460,146.000,54.000,406.000,90.000,99.875,336.781,39.000,2388.640,72.520
0.5,0.000,0.020,23.370,194.380,13.810,73.700,82.720,73.380,164.000,72.000,414.000,90.000,99.594,338.984,39.000,2411.000,73.208
0.5,0.000,0.020,23.085,262.820,12.306,82.750,83.680,74.460,182.000,90.000,388.000,90.000,99.594,344.566,39.000,2436.360,73.989
0.5,0.000,0.020,16.065,264.620,13.488,68.250,65.980,71.220,172.000,80.000,402.000,90.000,99.594,347.650,39.000,2446.900,74.313
0.5,0.000,0.025,14.980,211.620,14.456,65.450,62.200,70.560,158.000,66.000,418.000,89.000,99.594,346.475,39.000,2450.240,74.435
0.5,0.000,0.020,26.005,193.620,13.681,94.800,88.840,77.140,176.000,84.000,422.000,89.000,99.594,345.006,39.000,2452.980,74.518
0.5,0.000,0.020,26.745,220.580,12.449,99.350,91.800,80.240,190.000,96.000,418.000,89.000,99.594,350.444,39.000,2455.640,74.606
0.5,0.000,0.020,27.690,234.640,12.666,99.500,94.100,80.580,190.000,98.000,420.000,89.000,99.500,355.328,39.000,2450.620,74.460
0.5,0.000,0.020,28.940,236.000,12.555,99.500,97.440,84.220,192.000,100.000,404.000,89.000,99.875,357.906,39.000,2443.200,74.230
0.5,0.000,0.020,30.675,260.360,12.180,98.950,102.360,80.080,196.000,104.000,406.000,89.000,99.875,360.828,40.000,2430.660,73.864
0.5,0.000,0.020,32.630,302.880,11.869,99.100,107.300,80.440,200.000,108.000,410.000,89.000,99.875,364.438,40.000,2419.600,73.508
0.5,0.000,0.020,35.085,329.020,11.431,99.650,113.840,82.480,208.000,116.000,396.000,89.000,99.875,368.238,40.000,2404.980,73.092
0.5,0.000,0.020,36.865,349.100,11.168,99.700,119.585,85.620,214.000,122.000,386.000,89.000,99.875,372.750,40.000,2393.040,72.702
0.5,0.000,0.020,39.040,363.260,10.893,99.350,123.625,85.840,218.000,126.000,406.000,89.000,99.875,377.906,41.000,2379.420,72.312
0.5,0.000,0.020,41.480,381.780,10.567,99.350,nan,86.580,224.000,132.000,408.000,89.000,99.875,383.062,41.000,2363.420,71.828
0.5,0.000,0.020,43.585,396.040,10.240,99.700,nan,90.560,228.000,136.000,382.000,89.000,99.875,388.750,41.000,2349.100,71.373
0.5,0.000,0.020,44.115,417.560,9.988,99.450,nan,93.720,230.000,138.000,398.000,89.000,99.875,393.609,42.000,2345.560,71.252
0.5,0.000,0.020,45.600,428.680,9.890,99.550,nan,94.400,232.000,140.000,394.000,89.000,99.781,399.969,42.000,2335.600,70.979
0.5,0.000,0.020,46.375,456.560,9.704,99.400,nan,93.560,234.000,142.000,384.000,89.000,99.781,403.922,43.000,2330.160,70.814
0.5,0.000,0.020,47.600,483.060,9.499,99.550,nan,92.400,238.000,146.000,398.000,89.000,97.875,408.047,43.000,2321.320,70.517
0.5,0.000,0.020,48.445,520.800,9.305,99.500,nan,92.400,240.000,146.000,378.000,89.000,100.781,412.053,43.000,2315.800,70.356
0.5,0.500,0.020,49.270,541.140,9.194,99.500,nan,92.400,240.000,148.000,386.000,89.000,100.281,416.359,44.000,2310.480,70.194
0.5,0.000,0.020,49.945,570.640,9.065,99.350,nan,91.980,242.000,150.000,386.000,89.000,97.375,419.969,44.000,2305.280,70.053
0.5,0.000,0.020,50.275,584.340,8.953,98.700,nan,90.000,242.000,150.000,376.000,89.000,100.281,423.578,44.000,2299.920,69.868
0.5,0.000,0.020,50.155,606.620,8.887,99.150,nan,90.000,242.000,150.000,386.000,89.000,100.281,425.984,45.000,2302.020,69.929
0.5,0.000,0.020,50.180,611.160,8.877,98.500,nan,90.000,242.000,150.000,388.000,89.000,100.281,429.078,45.000,2298.227,69.828
0.5,0.000,0.015,47.775,614.080,8.918,93.067,nan,86.447,242.000,150.000,398.000,89.000,97.375,430.650,45.000,2294.205,69.694
0.5,0.000,0.020,46.790,608.840,9.242,90.683,nan,85.200,240.000,148.000,390.000,90.000,100.281,431.525,45.000,2289.640,69.573
0.5,0.000,0.020,45.885,605.520,9.309,88.900,nan,84.567,238.000,146.000,384.000,90.000,100.281,432.225,45.000,2284.320,69.408
0.5,0.000,0.020,45.740,606.860,9.394,88.100,nan,84.720,238.000,146.000,376.000,90.000,100.281,431.175,45.000,2279.540,69.258
0.5,0.000,0.020,42.880,608.660,9.614,82.750,nan,83.240,234.000,142.000,374.000,90.000,100.281,430.825,45.000,2272.440,69.051
0.5,0.000,0.020,41.030,581.160,9.906,79.150,nan,82.200,232.000,140.000,394.000,90.000,100.281,429.250,45.000,2267.540,68.888
0.5,0.000,0.015,39.710,568.820,10.169,76.050,nan,81.600,228.000,136.000,392.000,90.000,100.281,426.156,45.000,2256.420,68.590
0.5,0.000,0.020,40.190,562.320,10.249,76.050,nan,82.080,228.000,136.000,360.000,90.000,100.281,424.094,45.000,2244.500,68.192
0.5,0.000,0.020,45.625,583.180,9.770,85.650,nan,86.260,236.000,144.000,356.000,90.000,100.281,422.375,45.000,2240.300,68.075
0.5,0.000,0.020,45.990,664.920,9.328,86.200,nan,86.800,238.000,146.000,364.000,90.000,100.281,424.266,46.000,2238.460,68.011
0.5,0.000,0.020,45.790,677.360,9.315,85.800,nan,86.800,238.000,146.000,370.000,91.000,100.281,425.812,46.000,2233.480,67.880
0.5,0.000,0.015,45.690,681.340,9.317,85.600,nan,86.800,238.000,146.000,380.000,91.000,100.281,426.500,46.000,2230.440,67.760
0.5,0.000,0.020,43.495,685.860,9.317,81.650,nan,84.860,238.000,146.000,386.000,91.000,100.281,427.359,46.000,2223.040,67.551
0.5,0.000,0.020,33.115,663.140,10.507,63.750,120.586,77.500,220.000,128.000,368.000,91.000,100.281,426.672,46.000,2207.740,67.116
0.5,0.000,0.020,39.125,608.160,10.733,73.900,nan,81.900,218.000,126.000,370.000,91.000,103.094,421.688,45.000,2189.760,66.536
0.5,0.000,0.015,39.110,669.580,9.899,74.050,nan,81.980,226.000,134.000,390.000,91.000,102.500,419.281,45.000,2182.120,66.314
0.5,0.000,0.020,37.010,672.740,10.050,71.300,nan,80.260,224.000,132.000,378.000,91.000,100.688,419.281,45.000,2171.100,65.993
0.5,0.000,0.020,31.685,669.300,10.584,62.650,122.486,76.220,210.000,118.000,368.000,91.000,100.688,417.562,45.000,2152.240,65.424
0.5,0.000,0.015,24.565,662.600,11.366,51.500,102.200,70.360,194.000,102.000,358.000,91.000,100.688,412.222,45.000,2133.180,64.828
0.5,0.000,0.020,31.265,538.480,11.823,64.400,112.240,75.820,188.000,96.000,368.000,91.000,100.688,406.672,44.000,2105.560,64.009
0.5,0.000,0.015,37.860,698.620,9.838,75.500,nan,80.960,212.000,120.000,374.000,91.000,100.688,406.844,44.000,2096.860,63.710
0.5,0.000,0.020,35.470,770.920,9.629,71.800,118.800,78.700,218.000,126.000,356.000,91.000,100.688,408.562,44.000,2086.700,63.427
0.5,0.000,0.015,22.110,729.540,11.267,48.450,97.100,66.920,190.000,98.000,366.000,91.000,100.688,407.703,43.000,2063.520,62.751
0.5,0.000,0.020,11.525,489.180,13.203,30.950,60.440,52.580,162.000,70.000,360.000,91.000,100.688,401.688,43.000,2019.580,61.457
0.5,0.000,0.015,5.005,290.860,15.341,17.500,32.500,40.900,136.000,44.000,350.000,91.000,100.688,391.697,42.000,1967.260,59.859
0.5,0.000,0.015,0.320,201.540,17.090,1.650,2.820,9.440,116.000,24.000,352.000,92.000,100.688,379.969,42.000,1895.320,57.750
0.5,0.000,0.020,0.000,98.840,19.643,0.000,0.000,0.000,110.000,18.000,344.000,92.000,100.094,366.694,41.000,1819.800,55.396
0.5,0.000,0.015,0.000,40.760,20.015,0.000,0.000,0.000,108.000,16.000,366.000,92.000,101.594,353.781,41.000,1729.340,52.686
0.5,0.000,0.010,0.000,30.240,20.095,0.000,0.000,0.000,106.000,14.000,350.000,92.000,101.094,343.684,41.000,1592.640,48.538
0.5,0.000,0.015,0.000,25.620,20.225,0.000,0.000,1.080,104.000,12.000,328.000,92.000,101.094,335.753,41.000,1495.460,45.548
0.5,0.000,0.010,4.985,21.680,20.291,26.250,35.880,26.940,102.000,10.000,292.000,92.000,101.094,330.319,41.000,1433.080,43.522
0.5,0.000,0.015,14.825,50.240,17.618,64.050,95.840,46.740,114.000,22.000,308.000,92.000,101.094,330.613,40.000,1392.380,42.332
0.5,0.000,0.010,19.820,280.180,12.180,76.700,116.140,56.300,130.000,38.000,316.000,92.000,101.094,339.866,40.000,1391.200,42.258
0.5,0.000,0.010,22.705,539.660,7.643,78.850,nan,61.580,146.000,54.000,302.000,91.000,101.094,353.709,40.000,1418.600,43.080
0.5,0.000,0.015,24.935,607.460,6.864,79.600,nan,66.800,154.000,62.000,286.000,91.000,101.094,368.591,40.000,1438.380,43.682
0.5,0.000,0.010,26.205,625.080,5.790,78.850,nan,67.280,172.000,80.000,294.000,91.000,101.094,382.203,40.000,1440.895,43.804
0.5,0.000,0.015,26.980,621.820,6.880,81.450,nan,69.400,168.000,76.000,288.000,91.000,101.094,391.188,39.000,1432.062,43.532
0.5,0.000,0.010,24.965,600.560,6.011,77.450,nan,65.620,170.000,78.000,308.000,91.000,101.094,399.625,39.000,1410.942,42.918
0.5,0.000,0.010,29.850,613.200,6.194,90.200,nan,74.000,170.000,78.000,308.000,91.000,101.094,405.469,39.000,1385.780,42.120
0.5,0.000,0.015,28.240,668.900,4.790,87.050,nan,70.980,178.000,86.000,294.000,91.000,101.094,412.909,39.000,1368.040,41.602
0.5,0.000,0.010,22.245,681.560,6.000,71.950,nan,59.560,166.000,74.000,286.000,91.000,101.094,418.766,38.000,1349.140,41.032
0.5,0.000,0.010,15.145,631.820,7.429,52.350,102.430,45.500,146.000,54.000,294.000,91.000,101.094,418.938,38.000,1322.220,40.226
0.5,0.000,0.010,5.360,582.520,9.438,25.350,43.720,21.880,122.000,30.000,298.000,91.000,101.094,414.812,38.000,1280.440,39.024
0.5,0.000,0.015,0.000,444.900,12.240,0.000,0.000,0.000,104.000,14.000,270.000,91.000,101.094,405.472,38.000,1223.620,37.356
0.5,0.000,0.010,0.000,287.180,16.013,0.000,0.000,0.000,100.000,8.000,266.000,91.000,101.094,392.909,38.000,1182.540,36.000
0.5,0.000,0.010,0.000,164.800,18.280,0.000,0.000,0.000,98.000,6.000,266.000,92.000,101.094,380.656,38.000,1145.020,34.852
0.5,0.000,0.005,0.000,106.500,19.191,0.000,0.000,0.000,98.000,6.000,262.000,92.000,101.094,369.975,38.000,1111.840,33.832
0.5,0.000,0.010,0.060,81.720,19.856,0.500,0.680,0.720,96.000,4.000,236.000,92.000,101.094,360.484,38.000,1076.820,32.782
0.5,0.000,0.010,3.050,66.820,20.054,24.650,33.260,15.540,96.000,4.000,230.000,92.000,101.094,352.750,38.000,1053.620,31.986
0.5,0.000,0.010,11.845,64.080,18.163,69.850,97.020,36.780,102.000,10.000,242.000,92.000,101.094,350.000,38.000,1079.400,32.736
0.5,0.000,0.010,18.015,229.600,13.257,90.400,124.000,52.460,116.000,24.000,262.000,92.000,101.094,356.188,39.000,1114.220,33.830
0.5,0.000,0.010,23.195,414.500,7.821,99.950,nan,66.400,132.000,40.000,264.000,92.000,102.875,369.281,39.000,1151.580,34.941
0.5,0.000,0.010,25.625,470.860,4.747,92.800,nan,69.260,146.000,56.000,272.000,92.000,101.094,385.309,39.000,1199.000,36.373
0.5,0.000,0.010,27.270,494.940,3.677,90.300,nan,71.540,158.000,66.000,272.000,92.000,100.594,399.453,38.000,1261.740,38.263
0.5,0.000,0.010,28.240,568.500,3.484,87.600,nan,71.400,166.000,74.000,298.000,92.000,100.594,410.312,38.000,1354.900,41.034
0.5,0.000,0.010,23.940,611.900,4.548,73.150,nan,64.240,168.000,76.000,312.000,92.000,100.594,418.078,38.000,1454.820,44.087
0.5,0.000,0.015,17.600,534.740,7.389,52.350,105.540,53.100,154.000,62.000,338.000,92.000,100.594,418.938,38.000,1540.860,46.726
0.5,0.000,0.015,14.020,369.140,10.515,44.050,83.720,48.080,142.000,50.000,346.000,92.000,100.594,414.984,37.000,1629.840,49.410
0.5,0.000,0.010,11.210,259.860,11.982,37.150,67.860,44.360,136.000,44.000,356.000,92.000,100.594,408.231,37.000,1703.000,51.678
0.5,0.000,0.015,2.305,226.340,13.810,8.600,15.160,12.320,122.000,30.000,348.000,92.000,100.594,400.484,37.000,1605.840,53.482
0.5,0.000,0.015,1.965,161.520,17.275,13.200,19.200,14.760,106.000,14.000,286.000,92.000,100.594,386.172,37.000,1237.860,54.648
0.5,0.000,0.015,10.870,96.500,16.982,52.200,75.760,39.540,106.000,14.000,296.000,92.000,100.594,375.156,37.000,1374.500,55.791
0.5,0.000,0.020,19.845,184.040,12.995,79.000,117.550,56.380,126.000,34.000,310.000,92.000,100.594,375.328,37.000,1392.000,56.566
0.5,0.000,0.015,19.835,406.200,9.108,70.800,123.320,55.740,142.000,50.000,302.000,92.000,100.594,384.266,37.000,1407.040,57.211
0.5,0.000,0.015,16.635,495.900,8.346,57.700,104.960,50.000,140.000,48.000,296.000,92.000,100.594,390.847,37.000,1432.900,58.236
0.5,0.000,0.015,13.550,487.600,9.165,49.050,87.560,44.420,136.000,44.000,332.000,91.000,100.594,392.406,37.000,1476.640,59.990
0.5,0.000,0.020,8.935,384.200,11.255,37.150,63.020,36.740,124.000,32.000,342.000,91.000,100.688,390.847,37.000,1521.920,61.813
0.5,0.000,0.015,6.360,267.060,12.829,28.600,46.840,31.840,118.000,26.000,350.000,91.000,97.781,385.984,37.000,1566.880,63.690
0.5,0.000,0.020,2.930,234.580,14.996,16.050,25.080,26.060,110.000,18.000,328.000,91.000,99.688,377.906,37.000,1601.440,65.132
0.5,0.000,0.015,3.215,154.700,16.789,17.500,26.260,26.900,106.000,14.000,354.000,91.000,100.188,368.244,37.000,1629.260,66.174
0.5,0.000,0.020,3.475,126.320,16.929,18.050,27.220,27.660,106.000,14.000,364.000,91.000,100.188,358.250,37.000,1646.000,66.963
0.5,0.000,0.020,2.875,126.720,16.858,15.400,23.020,26.920,106.000,14.000,358.000,91.000,100.188,351.400,37.000,1663.940,67.636
0.5,0.000,0.020,2.495,129.500,17.230,13.400,19.745,26.620,106.000,14.000,344.000,91.000,100.188,344.272,37.000,1681.787,68.390
0.5,0.000,0.020,1.870,126.440,17.619,10.050,15.103,25.680,104.000,12.000,376.000,91.000,100.188,337.663,37.000,1695.437,68.926
0.5,0.000,0.015,3.110,113.260,17.996,15.550,23.192,28.480,104.000,12.000,388.000,91.000,100.188,330.906,37.000,1716.253,69.731
0.5,0.000,0.020,1.065,107.960,17.739,6.150,8.700,21.840,104.000,12.000,346.000,91.000,100.188,326.059,36.000,1723.970,70.109
0.5,0.000,0.020,0.385,103.040,18.902,2.050,3.060,19.780,104.000,12.000,388.000,90.000,99.781,320.038,36.000,1738.480,70.672
0.5,0.000,0.020,0.540,62.660,19.539,2.800,4.320,22.320,104.000,12.000,362.000,90.000,99.781,312.253,36.000,1747.680,71.071
0.5,0.000,0.020,2.285,48.020,19.408,11.900,17.640,28.360,104.000,12.000,388.000,90.000,99.781,305.644,36.000,1761.240,71.576
0.5,0.500,0.020,1.695,62.060,18.497,8.900,13.080,27.340,104.000,12.000,374.000,90.000,99.781,301.384,36.000,1775.840,72.188
0.5,0.000,0.020,2.235,81.080,18.442,11.200,15.940,28.820,106.000,14.000,374.000,89.000,99.781,297.712,36.000,1792.040,72.829
0.5,0.000,0.020,0.990,87.560,18.532,5.050,7.280,26.800,104.000,12.000,362.000,89.000,99.781,294.188,36.000,1803.940,73.350
0.5,0.000,0.020,0.620,81.100,19.152,3.300,4.480,25.980,104.000,12.000,366.000,89.000,99.781,289.194,36.000,1818.580,73.920
0.5,0.000,0.020,0.000,65.260,19.831,0.000,0.000,7.180,104.000,12.000,354.000,89.000,99.781,284.934,36.000,1828.160,74.319
0.5,0.000,0.025,0.000,32.440,20.455,0.000,0.000,0.000,104.000,12.000,390.000,89.000,99.875,279.206,36.000,1836.200,74.653
0.5,0.000,0.020,0.000,18.200,20.609,0.000,0.000,0.000,104.000,12.000,376.000,88.000,99.875,273.038,36.000,1847.780,75.125
0.5,0.000,0.020,0.000,12.140,20.629,0.000,0.000,1.460,104.000,12.000,368.000,88.000,99.500,268.337,36.000,1857.120,75.527
0.5,0.000,0.020,0.000,10.000,20.626,0.000,0.000,10.580,104.000,12.000,394.000,88.000,99.500,263.197,36.000,1864.760,75.791
0.5,0.000,0.020,0.000,10.000,20.630,0.000,0.000,6.460,104.000,12.000,370.000,87.000,99.500,258.791,36.000,1874.360,76.213
0.5,0.000,0.025,0.000,8.860,20.676,0.000,0.000,0.000,104.000,12.000,398.000,87.000,99.500,255.119,36.000,1884.480,76.623
0.5,0.000,0.020,0.000,7.820,20.712,0.000,0.000,0.000,104.000,12.000,376.000,87.000,99.500,251.300,35.000,1866.020,75.950
0.5,0.000,0.020,0.000,6.420,20.708,0.000,0.000,0.000,104.000,12.000,380.000,87.000,99.500,247.875,35.000,1841.520,74.918
0.5,0.000,0.020,0.000,6.000,20.712,0.000,0.000,0.000,104.000,12.000,378.000,86.000,98.875,245.125,35.000,1826.900,74.316
0.5,0.000,0.020,0.000,6.000,20.712,0.000,0.000,0.000,104.000,12.000,402.000,86.000,99.188,243.000,35.000,1817.040,73.886
0.5,0.000,0.020,0.000,6.000,20.691,0.000,0.000,0.000,104.000,12.000,398.000,86.000,99.188,241.000,35.000,1817.020,73.890
0.5,0.000,0.025,0.000,6.000,20.707,0.000,0.000,0.000,104.000,12.000,392.000,86.000,99.188,238.500,35.000,1823.160,74.129
0.5,0.000,0.020,0.000,5.420,20.726,0.000,0.000,1.260,104.000,12.000,396.000,85.000,99.188,236.750,35.000,1831.820,74.466
0.5,0.000,0.020,0.000,5.120,20.733,0.000,0.000,6.820,104.000,12.000,382.000,85.000,99.234,234.500,35.000,1838.660,74.752
0.5,0.000,0.020,0.000,5.000,20.749,0.000,0.000,11.920,104.000,12.000,390.000,85.000,98.875,232.625,35.000,1844.720,75.009
0.5,0.000,0.020,0.000,4.720,20.745,0.000,0.000,16.540,104.000,12.000,394.000,84.000,98.875,230.875,35.000,1848.280,75.159
0.5,0.000,0.020,0.000,4.240,20.733,0.000,0.000,18.440,104.000,12.000,378.000,84.000,98.875,228.875,35.000,1851.740,75.302
0.5,0.000,0.020,0.000,4.000,20.752,0.000,0.000,21.520,104.000,12.000,380.000,84.000,98.875,227.250,35.000,1856.980,75.501
0.5,0.000,0.025,0.325,4.000,20.756,2.200,2.880,24.960,104.000,10.000,378.000,84.000,97.000,225.375,35.000,1866.460,75.890
0.5,0.000,0.020,1.110,4.780,20.257,6.500,8.780,28.520,104.000,12.000,386.000,83.000,98.594,223.625,35.000,1873.480,76.174
0.5,0.000,0.020,4.110,27.120,19.086,21.450,29.360,37.420,104.000,12.000,414.000,83.000,98.594,224.500,35.000,1889.720,76.682
0.5,0.000,0.020,10.950,82.760,16.538,40.300,62.180,49.440,116.000,24.000,364.000,83.000,98.594,229.500,35.000,1899.420,77.261
0.5,0.000,0.025,10.020,206.880,14.053,32.700,56.960,47.460,128.000,36.000,372.000,83.000,98.594,241.000,35.000,1911.680,77.724
0.5,0.000,0.020,7.505,269.020,14.308,28.450,46.080,44.340,120.000,28.000,392.000,83.000,98.594,249.984,35.000,1917.200,77.950
0.5,0.000,0.020,10.050,239.300,14.505,34.250,57.440,48.400,126.000,34.000,388.000,82.000,98.688,255.706,35.000,1921.720,78.122
0.5,0.000,0.025,10.090,245.502,13.967,33.200,57.740,48.400,128.000,36.000,390.000,82.000,100.281,262.316,35.000,1917.560,77.981
0.5,0.000,0.020,10.430,256.900,13.872,34.050,59.642,48.800,128.000,36.000,398.000,82.000,98.281,268.778,35.000,1910.857,77.722
0.5,0.000,0.020,12.150,262.600,13.625,37.200,67.155,51.020,132.000,40.000,394.000,82.000,98.281,274.506,35.000,1900.848,77.336
0.5,0.000,0.025,12.590,285.160,13.207,37.650,69.290,51.140,134.000,42.000,386.000,82.000,98.281,280.234,35.000,1884.077,76.636
0.5,0.000,0.020,13.715,298.820,13.097,40.750,74.793,52.620,136.000,44.000,398.000,82.000,100.000,284.788,35.000,1867.485,75.970
0.5,0.000,0.020,19.420,305.960,12.690,52.300,99.040,60.420,140.000,48.000,386.000,81.000,98.000,289.781,35.000,1850.300,75.266
0.5,0.000,0.020,25.450,451.240,10.474,63.450,119.500,68.820,158.000,66.000,372.000,81.000,98.000,298.006,35.000,1838.580,74.778
0.5,0.000,0.020,26.875,668.020,9.527,66.200,nan,70.640,170.000,78.000,382.000,81.000,98.000,307.700,35.000,1825.720,74.268
0.5,0.000,0.025,26.340,709.040,9.477,65.350,124.000,69.760,172.000,80.000,398.000,81.000,98.094,315.337,35.000,1816.760,73.891
